node/1506447904,atm,Regions,-90.0675962,29.9487738
node/3211005139,atm,Southern Mississippi Federal Credit Union,-89.3390106,31.3245379
node/3220725542,atm,Region's,-89.3470897,31.3227657
node/3228743064,atm,Cottonport Bank,-91.4647882,30.6868062
node/3254783874,atm,,-89.3351295,31.2635796
node/3260831117,atm,,-89.3763739,31.3272401
node/3262425161,atm,Wells Fargo,-89.3450779,31.3253116
node/3854880384,atm,UNO Federal Credit Union,-90.0704341,30.0275498
node/4752031123,atm,,-90.0652145,29.9418981
node/4922736722,atm,Citizens Nationals,-89.3211934,31.3105722
node/4922736734,atm,,-89.3601525,31.3231833
node/4922736927,atm,Community Bank,-89.3687532,31.3220584
node/4922738222,atm,,-89.3766546,31.3270273
node/4934734821,atm,,-89.3483761,31.32801
node/5286386863,atm,,-90.0621173,29.9438407
node/5286386873,atm,,-90.0623962,29.945739
node/5286386874,atm,,-90.0622614,29.9457459
node/5405987926,atm,,-89.8270243,30.3023964
node/5413066421,atm,Chase,-90.067435,29.9549005
node/5415456523,atm,,-89.3792686,31.318981
node/6061911174,atm,Trustmark,-89.3379067,31.324624
node/6074691251,atm,Central Sunbelt Federal Gredit Union,-89.2979942,31.3624263
node/6123766263,atm,The First,-89.4146638,31.1538872
node/6133395088,atm,Hancock Whitney,-89.3776725,31.3211097
node/6133548824,atm,Citizens National Bank,-89.3590814,31.3248858
node/6133617363,atm,Hancock Whitney,-89.3218939,31.3046997
node/6211247907,atm,Southern Mississippi Federal Credit Union,-89.2677683,31.3468923
node/6217418201,atm,Hancock Whitney,-89.2507684,31.3473176
node/6557769086,atm,,-91.1765294,30.4499973
node/6634470587,atm,Capital One,-90.1572691,30.0047412
node/6654339388,atm,The First,-89.3306183,31.3036234
node/6733804185,atm,Xplore,-90.0701185,29.9516987
node/6733804385,atm,Xplore,-90.0705544,29.9500931
node/7080905779,atm,PriorityOne Bank,-89.3981216,31.3183433
node/7080960711,atm,Citizens National Bank,-89.3960551,31.3186098
node/7416156874,atm,,-90.0723694,30.3692621
node/7729907778,atm,Capital One,-91.1416066,30.4194814
node/7909857493,atm,b1BANK,-91.0091657,30.3580967
node/7947936374,atm,,-90.9787659,30.3201557
node/8067276601,atm,,-90.24,30.0186005
node/8194172073,atm,Hancock Whitney,-91.1418124,30.4181704
node/8732051630,atm,Richton Bank & Trust Company,-88.9350306,31.3565491
node/8968475138,atm,,-88.9889842,30.4016813
node/9200147147,atm,,-90.1740483,29.9587843
node/9383900127,atm,,-89.2640259,31.3463183
node/9506602612,atm,,-90.0736499,29.9518557
node/9559328064,atm,Neighbors Federal Credit Union,-91.0777481,30.3702211
node/9559328123,atm,La Capitol Federal Credit Union,-91.0745029,30.3692734
node/10218511215,atm,,-90.0521381,29.9692125
node/10226924608,atm,,-90.2544309,29.9955883
node/10602565921,atm,Resource Bank,-90.0679654,29.9492995
node/10720062180,atm,Capital One,-91.0177855,30.397562
node/10720442559,atm,Hancock Whitney,-91.1345982,30.5052009
node/1553237362,atm,Foothills Credit Union,-105.0858311,39.7105559
node/1553237390,atm,First Bank,-105.081053,39.7068088
node/1553237400,atm,Bellco Credit Union,-105.0799734,39.7050503
node/1553237403,atm,KeyBank,-105.087215,39.7105889
node/1553237416,atm,Wells Fargo,-105.084184,39.7105641
node/3059412289,atm,First Bank,-105.131914,39.7197379
node/3409977388,atm,Chase,-105.057844,39.7107267
node/3630721059,atm,,-105.1140311,39.7410222
node/3630721496,atm,,-105.1157836,39.7410979
node/3632429945,atm,Academy Bank,-105.0793744,39.7422563
node/4795944033,atm,Chase,-105.100561,39.7397203
node/4806942373,atm,U.S. Bank,-105.117413,39.7184403
node/4816918991,atm,Credit Union of Denver,-105.1241976,39.7224059
node/965153823,atm,,-104.9487786,39.7501682
node/1999204199,atm,First Bank,-104.973245,39.730958
node/1999204219,atm,Chase,-104.974615,39.7254486
node/2833350486,atm,Chase,-104.91638,39.7396235
node/3020738437,atm,,-104.991585,39.7566251
node/3376098903,atm,,-104.9871545,39.7424582
node/3382282084,atm,,-104.9871418,39.7440099
node/3383177500,atm,,-104.9816604,39.7433866
node/3387218919,atm,,-104.9785384,39.74312
node/3390823516,atm,,-104.9828205,39.7401636
node/3397744997,atm,,-104.9871587,39.7339867
node/3397745944,atm,,-104.98716,39.7340909
node/3413725757,atm,,-104.9821294,39.7382937
node/3441134100,atm,,-104.9749881,39.7335348
node/3521325400,atm,,-104.9804891,39.7620396
node/5676842080,atm,,-104.9879585,39.7426056
node/5676848348,atm,,-104.9890147,39.7433855
node/5676848349,atm,,-104.9884338,39.7444765
node/5679529444,atm,,-104.9906615,39.7431873
node/5679529445,atm,,-104.9906581,39.7431903
node/6215424315,atm,,-104.9865384,39.7253449
node/6570609185,atm,Bank of the West,-104.990454,39.7459748
node/7415847402,atm,,-104.9787169,39.7786622
node/696266916,atm,,-105.0764983,40.5321351
node/1851060885,atm,First Bank,-105.038484,40.5504141
node/4192697125,atm,Wells Fargo,-105.05893,40.5520791
node/4458732044,atm,,-105.0753561,40.5323147
node/9968772452,atm,Ent Credit Union,-105.0517297,40.5241558
node/10544278841,atm,First Bank,-105.0784614,40.5567685
node/176420477,atm,,-105.114011,39.984331
node/422193186,atm,First Bank,-105.101349,40.0016405
node/578367165,atm,First Bank,-105.137088,39.7088959
node/589267926,atm,Wells Fargo,-104.990729,39.655744
node/655825680,atm,Chase,-104.99216,39.6536495
node/696266916,atm,,-105.0764983,40.5321351
node/878152397,atm,,-104.9806997,39.6932724
node/955190941,atm,,-105.518248,40.3776009
node/960470070,atm,Wells Fargo,-104.941159,39.6791465
node/965153823,atm,,-104.9487786,39.7501682
node/993923093,atm,,-104.6762825,39.8537006
node/993923095,atm,,-104.6741984,39.853991
node/993923097,atm,,-104.671271,39.8536401
node/1185576183,atm,,-105.2754615,40.0073269
node/1185576185,atm,,-105.2752589,40.0073377
node/1195095251,atm,Bank of the West,-105.266878,40.0083511
node/1213346718,atm,Credit Union of Colorado,-105.2710692,40.0069659
node/1213346729,atm,U.S. Bank,-105.271052,40.0069659
node/1334018840,atm,,-104.9987444,39.7479879
node/1346030760,atm,Chase,-105.277948,40.0165421
node/1388048770,atm,,-105.4950454,39.8037943
node/1393657213,atm,U.S. Bank,-104.996224,39.7480411
node/1393667107,atm,,-104.9978392,39.7481854
node/1438074496,atm,Chase,-105.059416,40.5775717
node/1500969034,atm,Bank of the West,-105.112856,39.6690395
node/1503603607,atm,Chase,-105.108961,39.5981326
node/1541634247,atm,Girton Mart,-105.1076951,39.6551731
node/1543821526,atm,KeyBank,-105.109216,39.6226379
node/1545262643,atm,First Bank,-105.11067,39.622866
node/1546787304,atm,Public Service Credit Union,-105.1094468,39.6089288
node/1553237362,atm,Foothills Credit Union,-105.0858311,39.7105559
node/1553237390,atm,First Bank,-105.081053,39.7068088
node/1553237400,atm,Bellco Credit Union,-105.0799734,39.7050503
node/1553237403,atm,KeyBank,-105.087215,39.7105889
node/1553237416,atm,Wells Fargo,-105.084184,39.7105641
node/1579131920,atm,KeyBank,-105.080279,39.6839213
node/1579202285,atm,Wells Fargo,-105.082028,39.6820305
node/1579202355,atm,First Bank,-105.083092,39.6818508
node/1638491502,atm,Huntington Bank,-105.101996,40.0007166
node/1715393599,atm,,-105.0044203,39.7543917
node/1718845054,atm,,-105.1286496,39.9877757
node/1781287626,atm,,-105.1627418,39.9637109
node/1781287665,atm,,-105.1642867,39.9657193
node/1832634690,atm,,-105.3171928,39.6334357
node/1832746513,atm,,-105.2908652,39.5434473
node/1840246150,atm,,-105.3042468,39.5187041
node/1851060885,atm,First Bank,-105.038484,40.5504141
node/1853817546,atm,Wells Fargo,-105.078715,40.5825378
node/1899483242,atm,Wells Fargo Bank NA,-104.7760973,39.8847946
node/1899513517,atm,PNC Bank,-104.806154,39.8846278
node/1899518325,atm,First Bank,-104.810156,39.8849674
node/1985131027,atm,,-104.903457,39.5961537
node/1985131034,atm,,-104.9018165,39.5962102
node/1999204199,atm,First Bank,-104.973245,39.730958
node/1999204219,atm,Chase,-104.974615,39.7254486
node/1999204225,atm,,-105.0023605,39.7449236
node/1999204226,atm,,-105.0056649,39.7449236
node/2025706456,atm,,-104.8695739,39.6741982
node/2025924815,atm,Chase,-104.868209,39.6869678
node/2026110879,atm,U.S. Bank,-104.868091,39.6865736
node/2086325274,atm,,-105.2243822,40.0154521
node/2096899139,atm,First Bank,-105.234335,39.9997521
node/2122899370,atm,,-106.04746,39.4806588
node/2271266026,atm,Chase,-104.884058,39.6247093
node/2293201903,atm,First Bank,-104.7713305,39.7840435
node/2293201911,atm,Chase,-104.7704856,39.7833221
node/2293201913,atm,Chase,-104.772892,39.7833465
node/2317166309,atm,,-104.6096454,39.3601494
node/2317166310,atm,,-104.6097999,39.3611419
node/2319095288,atm,,-104.87253,39.4158056
node/2322764523,atm,,-104.8608143,39.363516
node/2325075841,atm,First Bank,-104.760402,39.4795204
node/2334017457,atm,First National Bank,-104.898965,39.5952942
node/2334043232,atm,Wells Fargo,-104.901304,39.5954967
node/2423636557,atm,Chase,-104.959976,39.6552438
node/2424886725,atm,Bank of the West,-104.899727,39.6535635
node/2500309579,atm,Security Service,-104.8792575,39.5682936
node/2526028090,atm,Bank of the West,-104.827474,39.7032897
node/2526182495,atm,Wells Fargo,-104.882593,39.7399445
node/2627948226,atm,,-104.805336,39.8850425
node/2641724484,atm,U.S. Bank,-105.080239,40.5824721
node/2701841432,atm,Chase,-105.254129,39.9997033
node/2702170051,atm,U.S. Bank,-105.25782,40.0170232
node/2703585186,atm,Elevations Credit Union,-105.2528486,39.9990606
node/2752892211,atm,Academy Bank,-104.8765391,39.6521856
node/2752943224,atm,Academy Bank,-104.878473,39.6518552
node/2752943304,atm,,-104.8836497,39.6534423
node/2763330115,atm,Wells Fargo,-104.866376,39.6922322
node/2763330117,atm,Wells Fargo,-104.865258,39.6923457
node/2763350855,atm,KeyBank,-104.865371,39.6943497
node/2763368859,atm,CoreFirst Bank & Trust,-104.8677663,39.6961453
node/2784793712,atm,First Bank,-104.865041,39.6744168
node/2786796057,atm,KeyBank,-104.914983,39.6674008
node/2833350486,atm,Chase,-104.91638,39.7396235
node/2857393730,atm,,-105.1163924,40.5732568
node/2863367755,atm,,-104.9726694,39.6534532
node/2906579958,atm,Chase,-104.864607,39.7113889
node/2933583051,atm,KeyBank,-104.868647,39.6749707
node/2960555509,atm,First Bank,-104.834448,39.7397627
node/2980533886,atm,Collegiate Peaks Bank,-104.8379853,39.7483959
node/3005928170,atm,,-104.8478355,39.7792819
node/3006564169,atm,,-104.9989034,39.7537821
node/3009019371,atm,,-104.9989111,39.7585484
node/3018626253,atm,,-104.9950334,39.7546458
node/3020738437,atm,,-104.991585,39.7566251
node/3059412289,atm,First Bank,-105.131914,39.7197379
node/3106518681,atm,,-105.0033332,39.7511015
node/3297584342,atm,Wells Fargo,-105.088246,39.9228006
node/3325374469,atm,,-105.0339389,39.7623849
node/3340954877,atm,Westerra Credit Union,-104.8213455,39.7116962
node/3376098903,atm,,-104.9871545,39.7424582
node/3382282084,atm,,-104.9871418,39.7440099
node/3383177500,atm,,-104.9816604,39.7433866
node/3386912912,atm,,-105.0585634,40.5778359
node/3387218919,atm,,-104.9785384,39.74312
node/3390823516,atm,,-104.9828205,39.7401636
node/3395083168,atm,,-104.9943181,39.7365638
node/3397744997,atm,,-104.9871587,39.7339867
node/3397745944,atm,,-104.98716,39.7340909
node/3409977388,atm,Chase,-105.057844,39.7107267
node/3413725757,atm,,-104.9821294,39.7382937
node/3441134100,atm,,-104.9749881,39.7335348
node/3496488638,atm,,-104.9993073,39.7291289
node/3507029703,atm,,-104.9977122,39.7374776
node/3511716879,atm,,-104.9412869,39.6867226
node/3521325400,atm,,-104.9804891,39.7620396
node/3534285942,atm,,-105.0248741,39.7299757
node/3540545676,atm,Wells Fargo,-104.819706,39.6984672
node/3567231863,atm,Chase,-104.809356,39.6740517
node/3582273705,atm,,-104.7900902,39.6751766
node/3611827003,atm,Navy Federal Credit Union,-104.773044,39.6959322
node/3630721059,atm,,-105.1140311,39.7410222
node/3630721496,atm,,-105.1157836,39.7410979
node/3632429945,atm,Academy Bank,-105.0793744,39.7422563
node/3634964854,atm,,-105.0799405,39.769903
node/3657848144,atm,Wells Fargo,-104.709308,39.599905
node/3692761777,atm,First National Bank,-105.096884,40.5741337
node/3782927034,atm,The Farmers State Bank,-103.6255126,40.2554583
node/3785782463,atm,Bank of Colorado,-103.622001,40.2564854
node/3874012015,atm,FNBO,-105.079577,40.5837752
node/3901895224,atm,Chase,-105.025753,39.7599001
node/3930105569,atm,,-105.0371988,39.7620191
node/3935307056,atm,,-105.2579326,40.0143173
node/3944903399,atm,,-105.1690115,39.956688
node/4035135451,atm,Premier Members Credit Union,-105.1567821,39.9577481
node/4103963776,atm,,-104.9264212,39.7076591
node/4112326356,atm,,-105.2187379,39.7551854
node/4141886865,atm,KeyBank,-104.77331,39.6510937
node/4186450954,atm,Colorado East Bank & Trust,-104.5107821,40.108881
node/4192697125,atm,Wells Fargo,-105.05893,40.5520791
node/4235135725,atm,,-105.5106203,39.9618428
node/4236733531,atm,Bank of the West,-104.922525,39.6073545
node/4286618592,atm,,-104.6759362,39.8588701
node/4286618596,atm,,-104.6743,39.8588886
node/4286618599,atm,,-104.677795,39.8589009
node/4324593261,atm,,-105.006927,39.7798429
node/4331246181,atm,,-105.0970917,39.8787931
node/4331246182,atm,,-105.0970451,39.8787947
node/4331742179,atm,Bank of the West,-105.0109538,39.7697025
node/4354983017,atm,Bank of America,-105.279979,40.0172998
node/4380021991,atm,,-105.3653578,40.281254
node/4391061701,atm,Bank of the West,-104.940084,39.6674517
node/4401928816,atm,Citibank,-105.024839,39.7695764
node/4402038666,atm,Wells Fargo,-105.278662,40.0175683
node/4458732044,atm,,-105.0753561,40.5323147
node/4481039541,atm,BBVA,-105.253427,40.0143448
node/4483180771,atm,Great Western Bank,-105.259342,40.0225696
node/4484574224,atm,Wells Fargo,-104.904112,39.9299618
node/4485970439,atm,Public Service Credit Union,-105.1090462,39.6084735
node/4486015343,atm,,-105.0989866,39.6100202
node/4486015356,atm,,-105.1006375,39.6122725
node/4486015369,atm,,-105.0954286,39.6092257
node/4522485037,atm,,-105.0245781,39.7852772
node/4610985437,atm,,-105.2803235,40.0154873
node/4678165190,atm,,-105.0350139,39.787623
node/4774957721,atm,Cardtronics ATM,-105.0366879,39.776242
node/4795944033,atm,Chase,-105.100561,39.7397203
node/4806942373,atm,U.S. Bank,-105.117413,39.7184403
node/4816918991,atm,Credit Union of Denver,-105.1241976,39.7224059
node/5021232264,atm,BBVA,-104.996297,39.9004658
node/5069344836,atm,,-105.0256862,39.7763968
node/5070222419,atm,,-104.6742019,39.8498581
node/5070540499,atm,Bank of America,-104.869057,39.6900656
node/5077968629,atm,,-105.2543099,40.0370179
node/5077968644,atm,,-105.2527412,40.03677
node/5113066055,atm,,-104.9780779,39.7820821
node/5127549040,atm,North Valley Bank,-104.9782894,39.8613019
node/5172401701,atm,Chase,-105.261362,40.0143636
node/5180714987,atm,Chase,-105.261334,40.0141884
node/5181887465,atm,,-105.2709968,40.0069661
node/5181887466,atm,Bank of America,-105.270975,40.0069661
node/5224044995,atm,,-104.899702,39.6229975
node/5243566430,atm,,-104.958503,39.719821
node/5266941457,atm,Wells Fargo,-104.882485,39.6527869
node/5266941462,atm,Bank of America,-104.8828,39.6526465
node/5284720088,atm,Chase,-104.939804,39.6688053
node/5285185854,atm,Chase,-104.938517,39.6684754
node/5296542670,atm,BBVA Compass Bank,-104.8940474,39.6246619
node/5307590270,atm,U.S. Bank,-104.867516,39.672462
node/5308744469,atm,Bank of America,-105.02573,39.7472701
node/5313954937,atm,,-104.6666871,39.8579074
node/5322954670,atm,Colorado State Bank & Trust,-104.9573037,39.609477
node/5347962737,atm,First Citizens Bank,-104.888434,39.6234247
node/5379815765,atm,U.S. Bank,-104.890813,39.6254424
node/5396457057,atm,,-104.8875719,39.623301
node/5472060384,atm,BBVA,-104.866416,39.6873804
node/5638234774,atm,First Bank,-104.940662,39.8841045
node/5670705539,atm,,-104.9971682,39.7510658
node/5676842080,atm,,-104.9879585,39.7426056
node/5676848348,atm,,-104.9890147,39.7433855
node/5676848349,atm,,-104.9884338,39.7444765
node/5679529444,atm,,-104.9906615,39.7431873
node/5679529445,atm,,-104.9906581,39.7431903
node/5736351313,atm,Huntington Bank,-104.769159,39.5118287
node/5765837008,atm,KeyBank,-104.765573,39.5181799
node/5765856092,atm,First Bank,-104.765754,39.5176955
node/5765913483,atm,Canvas Credit Union,-104.7657431,39.515836
node/5795834144,atm,Community Bank of Colorado,-104.7726967,39.5186316
node/5824827247,atm,Chase,-104.81729,39.9727278
node/5887897811,atm,,-104.7655575,39.5197581
node/5922902246,atm,Wells Fargo,-104.782794,39.5587123
node/5922920991,atm,First Bank,-104.782518,39.5599639
node/5927489169,atm,,-104.7813512,39.5587447
node/5955465402,atm,Wells Fargo,-104.687903,39.5860917
node/6068901840,atm,,-105.0156564,39.5368258
node/6096705492,atm,Wells Fargo,-105.276522,40.007423
node/6137795215,atm,,-105.1628216,39.9654452
node/6215424315,atm,,-104.9865384,39.7253449
node/6260109988,atm,,-104.7090046,39.6056329
node/6290479689,atm,Wells Fargo,-105.254471,40.0353714
node/6299750881,atm,CardTronics,-104.791434,39.6731796
node/6300058393,atm,CardTronics,-104.806503,39.6750175
node/6311920644,atm,,-105.026543,39.584654
node/6347348180,atm,Elevations Credit Union,-105.250259,39.9842863
node/6392119895,atm,Canvas Credit Union,-104.6693387,39.8586824
node/6438350838,atm,BBVA,-104.763396,39.5127813
node/6570609185,atm,Bank of the West,-104.990454,39.7459748
node/6581097147,atm,KeyBank,-105.03489,39.9573942
node/6620414703,atm,Bank of the West,-105.0109525,39.7696661
node/6758605464,atm,UMB Bank,-104.908894,39.6525713
node/6758614160,atm,Citywide Banks,-104.9123589,39.6525095
node/6770639818,atm,Wells Fargo,-104.695799,40.4042854
node/6770639836,atm,Wellls Fargo,-104.6966255,40.3935438
node/6770639841,atm,Wells Fargo,-104.7346103,40.403462
node/6838467511,atm,Bank of the West,-105.072207,39.5956389
node/6838467513,atm,U.S. Bank,-105.070467,39.5948745
node/6838904177,atm,First Bank,-105.071757,39.5937339
node/7040673383,atm,,-104.7942681,39.5352405
node/7137564939,atm,U.S. Bank,-104.86741,39.6726293
node/7138248838,atm,KeyBank,-104.84661,39.6610759
node/7377186593,atm,,-105.0135041,39.7519316
node/7415847402,atm,,-104.9787169,39.7786622
node/7601548876,atm,KeyBank,-104.940589,39.9127651
node/7604228856,atm,,-104.9395411,40.1594177
node/8020552510,atm,,-104.9396908,39.7017634
node/8070105515,atm,Canvas Credit Union,-104.6714972,39.8631193
node/8099191194,atm,First Bank,-104.901687,39.7564679
node/8099213455,atm,,-104.9022563,39.7596323
node/8144984431,atm,Wells Fargo,-105.048747,39.9153368
node/8144984437,atm,Wells Fargo,-105.101766,40.1911831
node/8253078213,atm,Bank of Colorado,-105.0979714,40.5743908
node/8359164432,atm,First Bank,-105.158615,39.734529
node/8498339105,atm,Ent Credit Union,-104.8479182,39.6595007
node/8511321005,atm,Chase,-104.68871,39.5867741
node/8633508319,atm,Community Banks of Colorado,-104.707005,39.6064644
node/8864197817,atm,FNBO,-104.801507,39.9865073
node/9042262632,atm,,-105.0883431,39.9331881
node/9102646550,atm,Bellco,-104.9276593,39.5939455
node/9140461447,atm,Sunflower Bank,-105.2099992,39.7462867
node/9172064258,atm,,-104.7685204,39.5363296
node/9216734007,atm,Ent Credit Union,-105.0794068,40.4581856
node/9236449062,atm,Ent Credit Union,-105.096662,40.552507
node/9310894141,atm,Wells Fargo,-105.200966,40.0722723
node/9351409067,atm,Chase,-104.9413833,39.7027161
node/9351409077,atm,Western Union,-104.941324,39.7021332
node/9443197959,atm,Wells Fargo,-104.6905651,40.424535
node/9518251311,atm,U.S. Bank,-105.0657354,39.9151853
node/9528857247,atm,Chase,-104.7728928,39.7833805
node/9528857248,atm,Chase,-104.7725159,39.7833839
node/9669579973,atm,,-105.1679022,40.1012938
node/9675071759,atm,,-105.1129098,40.4076637
node/9749341569,atm,Canvas Credit Union,-104.7697397,39.5414207
node/9749341570,atm,Canvas Credit Union,-104.7696145,39.5414649
node/9749341571,atm,Canvas Credit Union,-104.7694902,39.5415069
node/9800624378,atm,Bank of the West,-105.267691,40.2243146
node/9800624380,atm,Bank of the West,-105.267776,40.2244784
node/9831455669,atm,,-104.7909247,39.5358718
node/9833156841,atm,,-104.8994456,39.7687505
node/9968772452,atm,Ent Credit Union,-105.0517297,40.5241558
node/10038084939,atm,Wells Fargo,-105.109114,40.1535273
node/10173983408,atm,,-105.2506386,39.9845689
node/10185914313,atm,Chase,-104.7221005,39.6008223
node/10211143830,atm,Wells Fargo,-105.2541398,39.9993146
node/10307395731,atm,Coin Cloud Bitcoin ATM,-105.024423,39.8670391
node/10544278841,atm,First Bank,-105.0784614,40.5567685
node/10602785230,atm,Wells Fargo,-105.0777847,40.5831379
node/10690985299,atm,,-104.8073368,39.7064877
node/10718754377,atm,Circle K,-105.281641,40.0298655
node/10750730590,atm,Wells Fargo,-104.7722382,39.6190086
node/10750730591,atm,Wells Fargo,-104.7726745,39.6191513
node/10759467356,atm,,-104.8824535,39.5652686
node/10759467357,atm,,-104.8824788,39.5654018
node/10789388126,atm,,-105.0064301,39.7453286
node/10799230015,atm,Canvas Credit Union,-104.7905932,39.6382869
node/10844912435,atm,Bitstop Bitcoin ATM,-105.034036,39.9294834
node/3037395020,atm,,-77.0607022,38.8033541
node/3037395021,atm,,-77.0621318,38.8030928
node/3037395022,atm,,-77.0615927,38.8022567
node/3037395023,atm,,-77.0587469,38.8062595
node/3037395026,atm,,-77.0577223,38.8063054
node/3664997571,atm,Citibank,-77.0553627,38.8130701
node/4413883902,atm,,-77.0423169,38.8043999
node/9655077317,atm,,-77.0474843,38.8053223
node/10689314081,atm,,-77.0514879,38.7984025
node/2642080250,atm,,-77.2992734,38.6419189
node/2642080255,atm,,-77.292761,38.6443825
node/3784078129,atm,,-77.2877282,38.6516636
node/3785584966,atm,,-77.2982338,38.6520595
node/3846829955,atm,,-77.3068219,38.6541807
node/3846831966,atm,,-77.3064933,38.6543725
node/3857330985,atm,,-77.3115693,38.6480556
node/3876432640,atm,,-77.3047981,38.652732
node/9072012116,atm,Black Frog,-77.290895,38.6513724
node/9217440120,atm,PNC Bank,-77.300012,38.658943
node/9217440122,atm,Citibank,-77.302527,38.6585946
node/1092236544,atm,,-77.2563977,38.6516307
node/3784078129,atm,,-77.2877282,38.6516636
node/5135589599,atm,,-77.2593852,38.6832298
node/5150403027,atm,,-77.2788814,38.6756342
node/5316544241,atm,,-77.2077661,38.7040337
node/5349683215,atm,,-77.219541,38.7038053
node/9071769064,atm,Black Frog,-77.2741423,38.6786624
node/9072012116,atm,Black Frog,-77.290895,38.6513724
node/497415804,atm,PNC Bank,-77.05413,38.930466
node/564069277,atm,,-77.0922904,38.861572
node/610993882,atm,Bank of America,-77.0262646,38.8962694
node/713474201,atm,Capital One,-77.0653978,38.9052387
node/839604484,atm,Bank of America,-77.0727665,38.9219571
node/939470260,atm,PNC Bank,-76.993335,38.9063406
node/993824455,atm,Capital One,-77.0431222,38.8558436
node/1058126488,atm,PenFed Credit Union,-77.1335775,38.768189
node/1092236544,atm,,-77.2563977,38.6516307
node/1374200178,atm,Truist,-77.1057363,38.8965289
node/1470675204,atm,Belvoir Federal Credit Union,-77.1434609,38.696583
node/1616915174,atm,Bank of America,-77.3074116,38.8465868
node/1751578501,atm,,-76.7735581,38.9058682
node/1751654429,atm,,-76.7729111,38.9074078
node/1751678831,atm,,-76.7744627,38.9091287
node/1751678853,atm,,-76.7718717,38.9088041
node/1851038913,atm,,-77.26579,38.9368059
node/1905607294,atm,,-77.2268813,38.8668945
node/1998961096,atm,,-77.0169286,38.7844537
node/2104667008,atm,Bank of America,-77.082207,38.7718411
node/2123012586,atm,Bank of America,-76.9787265,38.8051098
node/2189107609,atm,Wells Fargo,-77.1413095,38.8863561
node/2393468592,atm,Interfuel LLC,-77.1886159,38.7452365
node/2419012525,atm,,-77.0789687,38.8734438
node/2493850040,atm,,-77.0899608,38.8283199
node/2642080250,atm,,-77.2992734,38.6419189
node/2642080255,atm,,-77.292761,38.6443825
node/2663516956,atm,BB&T,-76.6613796,38.7196856
node/2776113863,atm,BB&T,-77.0526145,38.81464
node/2792739633,atm,,-77.0324832,38.9053089
node/2792878029,atm,PNC Bank,-77.0342514,38.8989266
node/2793819812,atm,Capital One,-77.0424542,38.8539769
node/2793819862,atm,Capital One,-77.0414327,38.854196
node/2914594708,atm,Bank of America,-77.0482509,38.9002086
node/2921245042,atm,Bank of America,-77.0324415,38.9283637
node/2921246201,atm,,-77.1474811,38.7823265
node/3008727685,atm,PNC Bank,-77.0321579,38.9098466
node/3037395020,atm,,-77.0607022,38.8033541
node/3037395021,atm,,-77.0621318,38.8030928
node/3037395022,atm,,-77.0615927,38.8022567
node/3037395023,atm,,-77.0587469,38.8062595
node/3037395026,atm,,-77.0577223,38.8063054
node/3137305159,atm,ACE Check Cashing,-76.9982323,38.9000518
node/3137409837,atm,Bank of America,-76.9912764,38.9003598
node/3192360918,atm,Bank of America,-77.0321344,38.9306524
node/3664989256,atm,,-77.0629279,38.8203307
node/3664997571,atm,Citibank,-77.0553627,38.8130701
node/3720350902,atm,,-77.058415,38.835027
node/3729611891,atm,Navy Federal Credit Union,-76.9176663,38.628614
node/3733149339,atm,Chase,-77.0500784,38.8381684
node/3733779497,atm,Bank of America,-77.1114794,38.8816147
node/3781168857,atm,Wells Fargo,-77.0246103,38.9367686
node/3784078129,atm,,-77.2877282,38.6516636
node/3785584966,atm,,-77.2982338,38.6520595
node/3804820001,atm,,-77.0958408,38.8862723
node/3846141330,atm,,-77.3367788,38.643178
node/3846829955,atm,,-77.3068219,38.6541807
node/3846831966,atm,,-77.3064933,38.6543725
node/3847084026,atm,,-77.3333229,38.6468274
node/3857330985,atm,,-77.3115693,38.6480556
node/3872240069,atm,,-77.3355993,38.6433479
node/3876432640,atm,,-77.3047981,38.652732
node/3992834567,atm,,-77.1099209,38.8713756
node/4030803491,atm,,-77.0418255,38.920519
node/4069224744,atm,PNC Bank,-77.1100875,38.8767325
node/4069779152,atm,M&T,-77.0522959,38.9243896
node/4070361590,atm,BB&T,-77.0425513,38.9231331
node/4070361591,atm,PNC Bank,-77.04212,38.9232218
node/4070365489,atm,BB&T,-77.0423797,38.9230486
node/4071016664,atm,Capital One,-77.0456589,38.9138962
node/4073837316,atm,CardinalBank,-77.0414608,38.9023148
node/4075332012,atm,Citibank,-77.0413579,38.8997019
node/4082206289,atm,Wells Fargo,-77.0961351,38.8858553
node/4082289189,atm,Citibank,-77.0321746,38.930302
node/4085394690,atm,M&T Bank,-77.0381943,38.9022808
node/4085394889,atm,Bank of America,-77.0374658,38.9023243
node/4089003796,atm,Wells Fargo,-77.0317031,38.8992638
node/4113401591,atm,Bank of America,-77.0375404,38.9295796
node/4134326351,atm,Wells Fargo,-77.0431041,38.9086111
node/4141637662,atm,,-76.8500264,38.6973976
node/4161756569,atm,Democracy,-76.9936147,38.9064677
node/4166568289,atm,Wells Fargo,-77.0405472,38.9038962
node/4191939515,atm,,-77.3403847,38.6476786
node/4258006190,atm,Truist,-77.0018871,38.8874496
node/4335909214,atm,Wells Fargo,-77.0740672,38.8946225
node/4365568431,atm,,-77.2991955,38.6280168
node/4413883902,atm,,-77.0423169,38.8043999
node/4532389680,atm,Community Bank of the Chesapeake,-76.6599046,38.718985
node/4615096024,atm,M&T Bank,-76.6601805,38.7160028
node/4719427277,atm,,-77.0055939,38.8979438
node/4813038169,atm,,-77.1550739,38.8740659
